address,size,proposed_name,namespace,symbol_source_type,confidence,source_status,verification_evidence,caller_count,callee_count,overlay,notes
0x80083974,632,FUN_80083974,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80083bec,584,FUN_80083bec,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80083f68,1000,FUN_80083f68,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80084350,80,FUN_80084350,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800843a0,52,FUN_800843a0,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800843dc,1100,FUN_800843dc,,DEFAULT,unverified,decompiler_output_only,,3,8,main,
0x80084828,164,FUN_80084828,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800848cc,436,FUN_800848cc,,DEFAULT,unverified,decompiler_output_only,,2,2,main,
0x80084a80,1384,FUN_80084a80,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80084fe8,620,FUN_80084fe8,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80085254,772,FUN_80085254,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x80085558,208,FUN_80085558,,DEFAULT,unverified,decompiler_output_only,,5,0,main,
0x80085628,996,FUN_80085628,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80085a0c,132,FUN_80085a0c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80085b50,260,FUN_80085b50,,DEFAULT,unverified,decompiler_output_only,,2,3,main,
0x80085c54,112,FUN_80085c54,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80085cc4,128,FUN_80085cc4,,DEFAULT,unverified,decompiler_output_only,,4,2,main,
0x80085d44,128,FUN_80085d44,,DEFAULT,unverified,decompiler_output_only,,4,2,main,
0x80085dc4,200,FUN_80085dc4,,DEFAULT,unverified,decompiler_output_only,,4,2,main,
0x80085e8c,128,FUN_80085e8c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80085f0c,128,FUN_80085f0c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80085f8c,64,FUN_80085f8c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80085fcc,44,FUN_80085fcc,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x80085ff8,256,FUN_80085ff8,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x800860f8,452,FUN_800860f8,,DEFAULT,unverified,decompiler_output_only,,2,4,main,
0x800862bc,120,FUN_800862bc,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x80086334,324,FUN_80086334,,DEFAULT,unverified,decompiler_output_only,,4,5,main,
0x80086478,444,FUN_80086478,,DEFAULT,unverified,decompiler_output_only,,4,3,main,
0x80086634,188,FUN_80086634,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800866f0,392,FUN_800866f0,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80086878,2008,FUN_80086878,,DEFAULT,unverified,decompiler_output_only,,2,7,main,
0x80087050,312,FUN_80087050,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x80087188,776,FUN_80087188,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80087490,532,FUN_80087490,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x800876a4,332,FUN_800876a4,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x800877f0,328,FUN_800877f0,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80087938,2172,FUN_80087938,,DEFAULT,unverified,decompiler_output_only,,1,10,main,
0x800881b4,704,FUN_800881b4,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80088474,1044,FUN_80088474,,DEFAULT,unverified,decompiler_output_only,,2,5,main,
0x80088888,1176,FUN_80088888,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80088d20,1012,FUN_80088d20,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80089114,604,FUN_80089114,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80089370,1348,FUN_80089370,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x800898b4,656,FUN_800898b4,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x80089b44,608,FUN_80089b44,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80089da4,2856,FUN_80089da4,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x8008a8cc,268,FUN_8008a8cc,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8008a9d8,612,FUN_8008a9d8,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8008ac3c,456,FUN_8008ac3c,,DEFAULT,unverified,decompiler_output_only,,2,3,main,
0x8008ae04,876,FUN_8008ae04,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x8008b170,4284,FUN_8008b170,,DEFAULT,unverified,decompiler_output_only,,1,18,main,
0x8008c22c,780,FUN_8008c22c,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8008c538,636,FUN_8008c538,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x8008c7b4,432,FUN_8008c7b4,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x8008c964,412,FUN_8008c964,,DEFAULT,unverified,decompiler_output_only,,1,11,main,
0x8008cb00,572,FUN_8008cb00,,DEFAULT,unverified,decompiler_output_only,,1,15,main,
0x8008cd3c,6784,FUN_8008cd3c,,DEFAULT,unverified,decompiler_output_only,,0,38,main,
0x8008e7bc,908,FUN_8008e7bc,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x8008eb48,100,FUN_8008eb48,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x8008ebac,380,FUN_8008ebac,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8008ed28,1324,FUN_8008ed28,,DEFAULT,unverified,decompiler_output_only,,1,8,main,
0x8008f254,760,FUN_8008f254,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x8008f54c,2484,FUN_8008f54c,,DEFAULT,unverified,decompiler_output_only,,1,12,main,
0x8008ff00,500,FUN_8008ff00,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x800900f4,472,FUN_800900f4,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x800902cc,1364,FUN_800902cc,,DEFAULT,unverified,decompiler_output_only,,0,14,main,
0x80090820,64,FUN_80090820,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x80090860,1812,FUN_80090860,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x80090f74,2672,FUN_80090f74,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x800919e4,448,FUN_800919e4,,DEFAULT,unverified,decompiler_output_only,,0,3,main,
0x80091ba4,636,FUN_80091ba4,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x80091e20,1684,FUN_80091e20,,DEFAULT,unverified,decompiler_output_only,,0,14,main,
0x800924b4,72,FUN_800924b4,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x800924fc,60,FUN_800924fc,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x80092538,540,FUN_80092538,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80092754,256,FUN_80092754,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80092854,276,FUN_80092854,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80092968,280,FUN_80092968,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x80092a80,552,FUN_80092a80,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80092ca8,200,FUN_80092ca8,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x80092d70,244,FUN_80092d70,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80092e64,168,FUN_80092e64,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80092f0c,48,FUN_80092f0c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80092f3c,104,FUN_80092f3c,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x80092fa4,136,FUN_80092fa4,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8009302c,24,FUN_8009302c,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8009304c,148,FUN_8009304c,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x800930e0,76,FUN_800930e0,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8009312c,60,FUN_8009312c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80093168,1944,FUN_80093168,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80093900,436,FUN_80093900,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80093ab4,52,FUN_80093ab4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80093ae8,488,FUN_80093ae8,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80093cd0,372,FUN_80093cd0,,DEFAULT,unverified,decompiler_output_only,,2,2,main,
0x80093e44,220,FUN_80093e44,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x80093f20,1792,FUN_80093f20,,DEFAULT,unverified,decompiler_output_only,,0,6,main,
0x80094620,3952,FUN_80094620,,DEFAULT,unverified,decompiler_output_only,,0,21,main,
0x80095590,1616,FUN_80095590,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x80095cd8,12,strncmp,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,3,0,main,
0x80095ce8,12,bcopy,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,5,0,main,
0x80095cf8,452,FUN_80095cf8,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80095ebc,324,FUN_80095ebc,,DEFAULT,unverified,decompiler_output_only,,3,3,main,
0x80096000,384,FUN_80096000,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x8009643c,60,FUN_8009643c,,DEFAULT,unverified,decompiler_output_only,,7,0,main,
0x80096478,36,FUN_80096478,,DEFAULT,unverified,decompiler_output_only,,3,1,main,
0x8009649c,56,FUN_8009649c,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x80096518,64,FUN_80096518,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80096558,200,FUN_80096558,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80096620,44,FUN_80096620,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009664c,36,FUN_8009664c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80096670,56,FUN_80096670,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800966f8,640,FUN_800966f8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80096978,1856,FUN_80096978,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80097134,176,FUN_80097134,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800971e4,156,FUN_800971e4,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80097280,36,FUN_80097280,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x800972a4,324,FUN_800972a4,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x800973e8,1420,FUN_800973e8,,DEFAULT,unverified,decompiler_output_only,,1,17,main,
0x80097974,132,FUN_80097974,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x800979f8,212,GsSetOffset,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,3,main,
0x80097acc,20,GS_004_OBJ_D4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80097ae8,164,GsSwapDispBuff,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,4,main,
0x80097b98,36,FUN_80097b98,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80097bc8,88,GsClearOt,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,1,main,
0x80097c28,12,FUN_80097c28,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80097c38,120,FUN_80097c38,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80097cb8,28,FUN_80097cb8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097cd4,28,FUN_80097cd4,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80097cf0,28,FUN_80097cf0,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097d0c,28,FUN_80097d0c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097d28,28,FUN_80097d28,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097d60,28,FUN_80097d60,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097d7c,28,FUN_80097d7c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097d98,28,FUN_80097d98,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097db4,28,FUN_80097db4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80097dd0,28,FUN_80097dd0,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80097dec,28,FUN_80097dec,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80097e28,28,FUN_80097e28,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097e44,28,FUN_80097e44,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097e60,28,FUN_80097e60,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097e7c,28,FUN_80097e7c,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097e98,16,FUN_80097e98,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097ea8,16,FUN_80097ea8,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x80097eb8,96,FUN_80097eb8,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x80097f18,168,FUN_80097f18,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80098050,116,FUN_80098050,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800980c4,264,FUN_800980c4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800981cc,140,FUN_800981cc,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009851c,172,FUN_8009851c,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x800985c8,696,FUN_800985c8,,DEFAULT,unverified,decompiler_output_only,,7,1,main,
0x80098880,1804,FUN_80098880,,DEFAULT,unverified,decompiler_output_only,,77,0,main,
0x80098f8c,316,FUN_80098f8c,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x800991e0,20,FUN_800991e0,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x800991f4,288,FUN_800991f4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099314,312,FUN_80099314,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8009944c,144,FUN_8009944c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x800994dc,332,FUN_800994dc,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80099628,244,FUN_80099628,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x8009971c,84,FUN_8009971c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099778,20,FUN_80099778,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009978c,76,FUN_8009978c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x800997d8,24,FUN_800997d8,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x800997f0,24,FUN_800997f0,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099808,24,FUN_80099808,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099820,28,FUN_80099820,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009983c,140,FUN_8009983c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800998c8,8,FUN_800998c8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099910,108,FUN_80099910,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009997c,104,FUN_8009997c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800999e4,116,FUN_800999e4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099a58,76,FUN_80099a58,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099b18,8,FUN_80099b18,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099b40,368,FUN_80099b40,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x80099cb0,396,FUN_80099cb0,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80099e3c,72,FUN_80099e3c,,DEFAULT,unverified,decompiler_output_only,,0,1,main,
0x80099e9c,64,FUN_80099e9c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80099edc,532,FUN_80099edc,,DEFAULT,unverified,decompiler_output_only,,3,1,main,
0x8009a108,352,FUN_8009a108,,DEFAULT,unverified,decompiler_output_only,,2,4,main,
0x8009a268,628,FUN_8009a268,,DEFAULT,unverified,decompiler_output_only,,2,2,main,
0x8009a4dc,592,FUN_8009a4dc,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x8009a72c,108,FUN_8009a72c,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8009ab24,788,FUN_8009ab24,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8009ae38,240,FUN_8009ae38,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8009af28,384,FUN_8009af28,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x8009b0a8,1240,FUN_8009b0a8,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x8009b588,48,FUN_8009b588,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8009b5b8,40,FUN_8009b5b8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b5e0,24,FUN_8009b5e0,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b5f8,28,FUN_8009b5f8,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b614,136,FUN_8009b614,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b69c,48,FUN_8009b69c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009b6cc,20,FUN_8009b6cc,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b6e0,164,FUN_8009b6e0,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x8009b784,144,FUN_8009b784,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009b814,24,FUN_8009b814,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b82c,44,FUN_8009b82c,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8009b858,52,FUN_8009b858,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009b8bc,40,FUN_8009b8bc,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x8009b93c,12,close,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x8009b94c,1456,FUN_8009b94c,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x8009befc,304,FUN_8009befc,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8009c02c,1352,FUN_8009c02c,,DEFAULT,unverified,decompiler_output_only,,1,11,main,
0x8009c574,128,FUN_8009c574,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009c5f4,2860,FUN_8009c5f4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009d120,248,FUN_8009d120,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009d274,136,FUN_8009d274,,DEFAULT,unverified,decompiler_output_only,,7,0,main,
0x8009d330,72,FUN_8009d330,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8009d478,40,FUN_8009d478,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009d54c,384,FUN_8009d54c,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x8009d6cc,1024,FUN_8009d6cc,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8009dacc,608,FUN_8009dacc,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8009ddcc,180,FUN_8009ddcc,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8009df58,12,strncpy,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8009df68,328,FUN_8009df68,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8009e0b0,136,FUN_8009e0b0,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8009e138,516,FUN_8009e138,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009e33c,400,FUN_8009e33c,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x8009e4cc,1512,FUN_8009e4cc,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x8009eab4,1240,FUN_8009eab4,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x8009f0a8,744,FUN_8009f0a8,,DEFAULT,unverified,decompiler_output_only,,0,12,main,
0x8009f390,100,FUN_8009f390,,DEFAULT,unverified,decompiler_output_only,,5,0,main,
0x8009f508,44,FUN_8009f508,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009f820,80,FUN_8009f820,,DEFAULT,unverified,decompiler_output_only,,5,1,main,
0x8009fe58,124,FUN_8009fe58,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8009fed4,120,GsSetClip,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
